iteration,action,box,lower_bound,upper_bound,notes
184,split,"BoxN(min=Point(coords=(3.25, 2.546875, 2.546875)), max=Point(coords=(3.390625, 2.6875, 2.6875)))",0.43136736935460956,0.525302882627382,"split into BoxN(min=Point(coords=(3.25, 2.546875, 2.546875)), max=Point(coords=(3.3203125, 2.6875, 2.6875))) and BoxN(min=Point(coords=(3.3203125, 2.546875, 2.546875)), max=Point(coords=(3.390625, 2.6875, 2.6875)))"
185,prune,"BoxN(min=Point(coords=(3.3203125, 2.546875, 2.546875)), max=Point(coords=(3.390625, 2.6875, 2.6875)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
186,split,"BoxN(min=Point(coords=(3.25, 2.546875, 2.546875)), max=Point(coords=(3.3203125, 2.6875, 2.6875)))",0.43136736935460956,0.525302882627382,"split into BoxN(min=Point(coords=(3.25, 2.546875, 2.546875)), max=Point(coords=(3.3203125, 2.6171875, 2.6875))) and BoxN(min=Point(coords=(3.25, 2.6171875, 2.546875)), max=Point(coords=(3.3203125, 2.6875, 2.6875)))"
187,split,"BoxN(min=Point(coords=(3.25, 2.6171875, 2.546875)), max=Point(coords=(3.3203125, 2.6875, 2.6875)))",0.43136736935460956,0.525302882627382,"split into BoxN(min=Point(coords=(3.25, 2.6171875, 2.546875)), max=Point(coords=(3.3203125, 2.6875, 2.6171875))) and BoxN(min=Point(coords=(3.25, 2.6171875, 2.6171875)), max=Point(coords=(3.3203125, 2.6875, 2.6875)))"
188,prune,"BoxN(min=Point(coords=(3.25, 2.6171875, 2.6171875)), max=Point(coords=(3.3203125, 2.6875, 2.6875)))",0.43136736935460956,0.525302882627382,box is small enough (max side: 0.0703125)
189,prune,"BoxN(min=Point(coords=(3.25, 2.6171875, 2.546875)), max=Point(coords=(3.3203125, 2.6875, 2.6171875)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
190,prune,"BoxN(min=Point(coords=(3.25, 2.546875, 2.546875)), max=Point(coords=(3.3203125, 2.6171875, 2.6875)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
191,prune,"BoxN(min=Point(coords=(3.25, 2.546875, 2.40625)), max=Point(coords=(3.390625, 2.6875, 2.546875)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
192,prune,"BoxN(min=Point(coords=(3.25, 2.40625, 2.40625)), max=Point(coords=(3.390625, 2.546875, 2.6875)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
193,prune,"BoxN(min=Point(coords=(3.25, 2.40625, 2.125)), max=Point(coords=(3.53125, 2.6875, 2.40625)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
194,prune,"BoxN(min=Point(coords=(3.25, 2.125, 2.125)), max=Point(coords=(3.53125, 2.40625, 2.6875)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
195,prune,"BoxN(min=Point(coords=(3.25, 2.125, 1)), max=Point(coords=(4.375, 3.25, 2.125)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
196,prune,"BoxN(min=Point(coords=(3.25, 1, 1)), max=Point(coords=(4.375, 2.125, 3.25)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
197,split,"BoxN(min=Point(coords=(1, 1, 1)), max=Point(coords=(3.25, 5.5, 5.5)))",0.43136736935460956,0.525302882627382,"split into BoxN(min=Point(coords=(1, 1, 1)), max=Point(coords=(3.25, 3.25, 5.5))) and BoxN(min=Point(coords=(1, 3.25, 1)), max=Point(coords=(3.25, 5.5, 5.5)))"
198,split,"BoxN(min=Point(coords=(1, 3.25, 1)), max=Point(coords=(3.25, 5.5, 5.5)))",0.43136736935460956,0.525302882627382,"split into BoxN(min=Point(coords=(1, 3.25, 1)), max=Point(coords=(3.25, 5.5, 3.25))) and BoxN(min=Point(coords=(1, 3.25, 3.25)), max=Point(coords=(3.25, 5.5, 5.5)))"
199,prune,"BoxN(min=Point(coords=(1, 3.25, 3.25)), max=Point(coords=(3.25, 5.5, 5.5)))",0.43136736935460956,0.525302882627382,box cannot improve lower bound (improved_model)
200,update_lower_bound,"BoxN(min=Point(coords=(1, 3.25, 1)), max=Point(coords=(3.25, 5.5, 3.25)))",0.4312384659491199,0.525302882627382,new lower bound: 0.4312384659491199
200,split,"BoxN(min=Point(coords=(1, 3.25, 1)), max=Point(coords=(3.25, 5.5, 3.25)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(1, 3.25, 1)), max=Point(coords=(2.125, 5.5, 3.25))) and BoxN(min=Point(coords=(2.125, 3.25, 1)), max=Point(coords=(3.25, 5.5, 3.25)))"
201,split,"BoxN(min=Point(coords=(2.125, 3.25, 1)), max=Point(coords=(3.25, 5.5, 3.25)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 3.25, 1)), max=Point(coords=(3.25, 4.375, 3.25))) and BoxN(min=Point(coords=(2.125, 4.375, 1)), max=Point(coords=(3.25, 5.5, 3.25)))"
202,prune,"BoxN(min=Point(coords=(2.125, 4.375, 1)), max=Point(coords=(3.25, 5.5, 3.25)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
203,split,"BoxN(min=Point(coords=(2.125, 3.25, 1)), max=Point(coords=(3.25, 4.375, 3.25)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 3.25, 1)), max=Point(coords=(3.25, 4.375, 2.125))) and BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(3.25, 4.375, 3.25)))"
204,split,"BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(3.25, 4.375, 3.25)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(2.6875, 4.375, 3.25))) and BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(3.25, 4.375, 3.25)))"
205,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(3.25, 4.375, 3.25)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(3.25, 3.8125, 3.25))) and BoxN(min=Point(coords=(2.6875, 3.8125, 2.125)), max=Point(coords=(3.25, 4.375, 3.25)))"
206,prune,"BoxN(min=Point(coords=(2.6875, 3.8125, 2.125)), max=Point(coords=(3.25, 4.375, 3.25)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
207,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(3.25, 3.8125, 3.25)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(3.25, 3.8125, 2.6875))) and BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(3.25, 3.8125, 3.25)))"
208,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(3.25, 3.8125, 3.25)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.96875, 3.8125, 3.25))) and BoxN(min=Point(coords=(2.96875, 3.25, 2.6875)), max=Point(coords=(3.25, 3.8125, 3.25)))"
209,prune,"BoxN(min=Point(coords=(2.96875, 3.25, 2.6875)), max=Point(coords=(3.25, 3.8125, 3.25)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
210,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.96875, 3.8125, 3.25)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.96875, 3.53125, 3.25))) and BoxN(min=Point(coords=(2.6875, 3.53125, 2.6875)), max=Point(coords=(2.96875, 3.8125, 3.25)))"
211,prune,"BoxN(min=Point(coords=(2.6875, 3.53125, 2.6875)), max=Point(coords=(2.96875, 3.8125, 3.25)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
212,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.96875, 3.53125, 3.25)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.96875, 3.53125, 2.96875))) and BoxN(min=Point(coords=(2.6875, 3.25, 2.96875)), max=Point(coords=(2.96875, 3.53125, 3.25)))"
213,prune,"BoxN(min=Point(coords=(2.6875, 3.25, 2.96875)), max=Point(coords=(2.96875, 3.53125, 3.25)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
214,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.96875, 3.53125, 2.96875)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.828125, 3.53125, 2.96875))) and BoxN(min=Point(coords=(2.828125, 3.25, 2.6875)), max=Point(coords=(2.96875, 3.53125, 2.96875)))"
215,prune,"BoxN(min=Point(coords=(2.828125, 3.25, 2.6875)), max=Point(coords=(2.96875, 3.53125, 2.96875)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
216,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.828125, 3.53125, 2.96875)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.828125, 3.390625, 2.96875))) and BoxN(min=Point(coords=(2.6875, 3.390625, 2.6875)), max=Point(coords=(2.828125, 3.53125, 2.96875)))"
217,prune,"BoxN(min=Point(coords=(2.6875, 3.390625, 2.6875)), max=Point(coords=(2.828125, 3.53125, 2.96875)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
218,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.828125, 3.390625, 2.96875)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.828125, 3.390625, 2.828125))) and BoxN(min=Point(coords=(2.6875, 3.25, 2.828125)), max=Point(coords=(2.828125, 3.390625, 2.96875)))"
219,prune,"BoxN(min=Point(coords=(2.6875, 3.25, 2.828125)), max=Point(coords=(2.828125, 3.390625, 2.96875)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
220,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.828125, 3.390625, 2.828125)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.7578125, 3.390625, 2.828125))) and BoxN(min=Point(coords=(2.7578125, 3.25, 2.6875)), max=Point(coords=(2.828125, 3.390625, 2.828125)))"
221,prune,"BoxN(min=Point(coords=(2.7578125, 3.25, 2.6875)), max=Point(coords=(2.828125, 3.390625, 2.828125)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
222,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.7578125, 3.390625, 2.828125)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.7578125, 3.3203125, 2.828125))) and BoxN(min=Point(coords=(2.6875, 3.3203125, 2.6875)), max=Point(coords=(2.7578125, 3.390625, 2.828125)))"
223,prune,"BoxN(min=Point(coords=(2.6875, 3.3203125, 2.6875)), max=Point(coords=(2.7578125, 3.390625, 2.828125)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
224,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.7578125, 3.3203125, 2.828125)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.7578125, 3.3203125, 2.7578125))) and BoxN(min=Point(coords=(2.6875, 3.25, 2.7578125)), max=Point(coords=(2.7578125, 3.3203125, 2.828125)))"
225,prune,"BoxN(min=Point(coords=(2.6875, 3.25, 2.7578125)), max=Point(coords=(2.7578125, 3.3203125, 2.828125)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
226,prune,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6875)), max=Point(coords=(2.7578125, 3.3203125, 2.7578125)))",0.4312384659491199,0.525302882627382,box is small enough (max side: 0.0703125)
227,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(3.25, 3.8125, 2.6875)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(2.96875, 3.8125, 2.6875))) and BoxN(min=Point(coords=(2.96875, 3.25, 2.125)), max=Point(coords=(3.25, 3.8125, 2.6875)))"
228,prune,"BoxN(min=Point(coords=(2.96875, 3.25, 2.125)), max=Point(coords=(3.25, 3.8125, 2.6875)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
229,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(2.96875, 3.8125, 2.6875)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(2.96875, 3.53125, 2.6875))) and BoxN(min=Point(coords=(2.6875, 3.53125, 2.125)), max=Point(coords=(2.96875, 3.8125, 2.6875)))"
230,prune,"BoxN(min=Point(coords=(2.6875, 3.53125, 2.125)), max=Point(coords=(2.96875, 3.8125, 2.6875)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
231,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(2.96875, 3.53125, 2.6875)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(2.96875, 3.53125, 2.40625))) and BoxN(min=Point(coords=(2.6875, 3.25, 2.40625)), max=Point(coords=(2.96875, 3.53125, 2.6875)))"
232,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.40625)), max=Point(coords=(2.96875, 3.53125, 2.6875)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.40625)), max=Point(coords=(2.828125, 3.53125, 2.6875))) and BoxN(min=Point(coords=(2.828125, 3.25, 2.40625)), max=Point(coords=(2.96875, 3.53125, 2.6875)))"
233,prune,"BoxN(min=Point(coords=(2.828125, 3.25, 2.40625)), max=Point(coords=(2.96875, 3.53125, 2.6875)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
234,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.40625)), max=Point(coords=(2.828125, 3.53125, 2.6875)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.40625)), max=Point(coords=(2.828125, 3.390625, 2.6875))) and BoxN(min=Point(coords=(2.6875, 3.390625, 2.40625)), max=Point(coords=(2.828125, 3.53125, 2.6875)))"
235,prune,"BoxN(min=Point(coords=(2.6875, 3.390625, 2.40625)), max=Point(coords=(2.828125, 3.53125, 2.6875)))",0.4312384659491199,0.525302882627382,box cannot improve lower bound (improved_model)
236,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.40625)), max=Point(coords=(2.828125, 3.390625, 2.6875)))",0.4312384659491199,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.40625)), max=Point(coords=(2.828125, 3.390625, 2.546875))) and BoxN(min=Point(coords=(2.6875, 3.25, 2.546875)), max=Point(coords=(2.828125, 3.390625, 2.6875)))"
237,update_lower_bound,"BoxN(min=Point(coords=(2.6875, 3.25, 2.546875)), max=Point(coords=(2.828125, 3.390625, 2.6875)))",0.43114788854872,0.525302882627382,new lower bound: 0.43114788854872
237,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.546875)), max=Point(coords=(2.828125, 3.390625, 2.6875)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.546875)), max=Point(coords=(2.7578125, 3.390625, 2.6875))) and BoxN(min=Point(coords=(2.7578125, 3.25, 2.546875)), max=Point(coords=(2.828125, 3.390625, 2.6875)))"
238,split,"BoxN(min=Point(coords=(2.7578125, 3.25, 2.546875)), max=Point(coords=(2.828125, 3.390625, 2.6875)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.7578125, 3.25, 2.546875)), max=Point(coords=(2.828125, 3.3203125, 2.6875))) and BoxN(min=Point(coords=(2.7578125, 3.3203125, 2.546875)), max=Point(coords=(2.828125, 3.390625, 2.6875)))"
239,prune,"BoxN(min=Point(coords=(2.7578125, 3.3203125, 2.546875)), max=Point(coords=(2.828125, 3.390625, 2.6875)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
240,split,"BoxN(min=Point(coords=(2.7578125, 3.25, 2.546875)), max=Point(coords=(2.828125, 3.3203125, 2.6875)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.7578125, 3.25, 2.546875)), max=Point(coords=(2.828125, 3.3203125, 2.6171875))) and BoxN(min=Point(coords=(2.7578125, 3.25, 2.6171875)), max=Point(coords=(2.828125, 3.3203125, 2.6875)))"
241,prune,"BoxN(min=Point(coords=(2.7578125, 3.25, 2.6171875)), max=Point(coords=(2.828125, 3.3203125, 2.6875)))",0.43114788854872,0.525302882627382,box is small enough (max side: 0.0703125)
242,prune,"BoxN(min=Point(coords=(2.7578125, 3.25, 2.546875)), max=Point(coords=(2.828125, 3.3203125, 2.6171875)))",0.43114788854872,0.525302882627382,box is small enough (max side: 0.0703125)
243,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.546875)), max=Point(coords=(2.7578125, 3.390625, 2.6875)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.546875)), max=Point(coords=(2.7578125, 3.3203125, 2.6875))) and BoxN(min=Point(coords=(2.6875, 3.3203125, 2.546875)), max=Point(coords=(2.7578125, 3.390625, 2.6875)))"
244,prune,"BoxN(min=Point(coords=(2.6875, 3.3203125, 2.546875)), max=Point(coords=(2.7578125, 3.390625, 2.6875)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
245,split,"BoxN(min=Point(coords=(2.6875, 3.25, 2.546875)), max=Point(coords=(2.7578125, 3.3203125, 2.6875)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 3.25, 2.546875)), max=Point(coords=(2.7578125, 3.3203125, 2.6171875))) and BoxN(min=Point(coords=(2.6875, 3.25, 2.6171875)), max=Point(coords=(2.7578125, 3.3203125, 2.6875)))"
246,prune,"BoxN(min=Point(coords=(2.6875, 3.25, 2.6171875)), max=Point(coords=(2.7578125, 3.3203125, 2.6875)))",0.43114788854872,0.525302882627382,box is small enough (max side: 0.0703125)
247,prune,"BoxN(min=Point(coords=(2.6875, 3.25, 2.546875)), max=Point(coords=(2.7578125, 3.3203125, 2.6171875)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
248,prune,"BoxN(min=Point(coords=(2.6875, 3.25, 2.40625)), max=Point(coords=(2.828125, 3.390625, 2.546875)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
249,prune,"BoxN(min=Point(coords=(2.6875, 3.25, 2.125)), max=Point(coords=(2.96875, 3.53125, 2.40625)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
250,split,"BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(2.6875, 4.375, 3.25)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(2.6875, 3.8125, 3.25))) and BoxN(min=Point(coords=(2.125, 3.8125, 2.125)), max=Point(coords=(2.6875, 4.375, 3.25)))"
251,prune,"BoxN(min=Point(coords=(2.125, 3.8125, 2.125)), max=Point(coords=(2.6875, 4.375, 3.25)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
252,split,"BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(2.6875, 3.8125, 3.25)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(2.6875, 3.8125, 2.6875))) and BoxN(min=Point(coords=(2.125, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.8125, 3.25)))"
253,split,"BoxN(min=Point(coords=(2.125, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.8125, 3.25)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 3.25, 2.6875)), max=Point(coords=(2.40625, 3.8125, 3.25))) and BoxN(min=Point(coords=(2.40625, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.8125, 3.25)))"
254,split,"BoxN(min=Point(coords=(2.40625, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.8125, 3.25)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.40625, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.53125, 3.25))) and BoxN(min=Point(coords=(2.40625, 3.53125, 2.6875)), max=Point(coords=(2.6875, 3.8125, 3.25)))"
255,prune,"BoxN(min=Point(coords=(2.40625, 3.53125, 2.6875)), max=Point(coords=(2.6875, 3.8125, 3.25)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
256,split,"BoxN(min=Point(coords=(2.40625, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.53125, 3.25)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.40625, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.53125, 2.96875))) and BoxN(min=Point(coords=(2.40625, 3.25, 2.96875)), max=Point(coords=(2.6875, 3.53125, 3.25)))"
257,prune,"BoxN(min=Point(coords=(2.40625, 3.25, 2.96875)), max=Point(coords=(2.6875, 3.53125, 3.25)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
258,split,"BoxN(min=Point(coords=(2.40625, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.53125, 2.96875)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.40625, 3.25, 2.6875)), max=Point(coords=(2.546875, 3.53125, 2.96875))) and BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.53125, 2.96875)))"
259,split,"BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.53125, 2.96875)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.390625, 2.96875))) and BoxN(min=Point(coords=(2.546875, 3.390625, 2.6875)), max=Point(coords=(2.6875, 3.53125, 2.96875)))"
260,prune,"BoxN(min=Point(coords=(2.546875, 3.390625, 2.6875)), max=Point(coords=(2.6875, 3.53125, 2.96875)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
261,split,"BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.390625, 2.96875)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.390625, 2.828125))) and BoxN(min=Point(coords=(2.546875, 3.25, 2.828125)), max=Point(coords=(2.6875, 3.390625, 2.96875)))"
262,prune,"BoxN(min=Point(coords=(2.546875, 3.25, 2.828125)), max=Point(coords=(2.6875, 3.390625, 2.96875)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
263,split,"BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.390625, 2.828125)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6171875, 3.390625, 2.828125))) and BoxN(min=Point(coords=(2.6171875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.390625, 2.828125)))"
264,split,"BoxN(min=Point(coords=(2.6171875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.390625, 2.828125)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.6171875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.3203125, 2.828125))) and BoxN(min=Point(coords=(2.6171875, 3.3203125, 2.6875)), max=Point(coords=(2.6875, 3.390625, 2.828125)))"
265,prune,"BoxN(min=Point(coords=(2.6171875, 3.3203125, 2.6875)), max=Point(coords=(2.6875, 3.390625, 2.828125)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
266,split,"BoxN(min=Point(coords=(2.6171875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.3203125, 2.828125)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.6171875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.3203125, 2.7578125))) and BoxN(min=Point(coords=(2.6171875, 3.25, 2.7578125)), max=Point(coords=(2.6875, 3.3203125, 2.828125)))"
267,prune,"BoxN(min=Point(coords=(2.6171875, 3.25, 2.7578125)), max=Point(coords=(2.6875, 3.3203125, 2.828125)))",0.43114788854872,0.525302882627382,box is small enough (max side: 0.0703125)
268,prune,"BoxN(min=Point(coords=(2.6171875, 3.25, 2.6875)), max=Point(coords=(2.6875, 3.3203125, 2.7578125)))",0.43114788854872,0.525302882627382,box is small enough (max side: 0.0703125)
269,split,"BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6171875, 3.390625, 2.828125)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6171875, 3.3203125, 2.828125))) and BoxN(min=Point(coords=(2.546875, 3.3203125, 2.6875)), max=Point(coords=(2.6171875, 3.390625, 2.828125)))"
270,prune,"BoxN(min=Point(coords=(2.546875, 3.3203125, 2.6875)), max=Point(coords=(2.6171875, 3.390625, 2.828125)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
271,split,"BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6171875, 3.3203125, 2.828125)))",0.43114788854872,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6171875, 3.3203125, 2.7578125))) and BoxN(min=Point(coords=(2.546875, 3.25, 2.7578125)), max=Point(coords=(2.6171875, 3.3203125, 2.828125)))"
272,prune,"BoxN(min=Point(coords=(2.546875, 3.25, 2.7578125)), max=Point(coords=(2.6171875, 3.3203125, 2.828125)))",0.43114788854872,0.525302882627382,box is small enough (max side: 0.0703125)
273,prune,"BoxN(min=Point(coords=(2.546875, 3.25, 2.6875)), max=Point(coords=(2.6171875, 3.3203125, 2.7578125)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
274,prune,"BoxN(min=Point(coords=(2.40625, 3.25, 2.6875)), max=Point(coords=(2.546875, 3.53125, 2.96875)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
275,prune,"BoxN(min=Point(coords=(2.125, 3.25, 2.6875)), max=Point(coords=(2.40625, 3.8125, 3.25)))",0.43114788854872,0.525302882627382,box cannot improve lower bound (improved_model)
276,update_lower_bound,"BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(2.6875, 3.8125, 2.6875)))",0.4309169917600907,0.525302882627382,new lower bound: 0.4309169917600907
